key,translation,locale
service_point.validation.wrong_request_body,Nieprawidłowa treść żądania.,pl_PL
service_point.validation.country_entity_not_found,Kraj o kodzie iso2 '%iso2Code%' nie istnieje.,pl_PL
service_point.validation.region_entity_not_found,Region o uuid '%uuid%' nie istnieje dla kraju o kodzie iso2 '%countryIso2Code%'.,pl_PL
service_point.validation.service_point_address_address1_wrong_length,Pole address1 adresu punktu usługowego musi mieć długość od %min% do %max% znaków.,pl_PL
service_point.validation.service_point_address_address2_wrong_length,Pole address2 adresu punktu usługowego musi mieć długość od %min% do %max% znaków.,pl_PL
service_point.validation.service_point_address_address3_wrong_length,Pole address3 adresu punktu usługowego musi mieć długość od %min% do %max% znaków.,pl_PL
service_point.validation.service_point_address_city_wrong_length,Miasto w adresie punktu usługowego musi mieć długość od %min% do %max% znaków.,pl_PL
service_point.validation.service_point_address_entity_not_found,Nie znaleziono encji adresu punktu usługowego.,pl_PL
service_point.validation.service_point_address_zip_code_wrong_length,Kod pocztowy w adresie punktu usługowego musi mieć długość od %min% do %max% znaków.,pl_PL
service_point.validation.service_point_address_already_exists,Adres dla tego punktu usługowego już istnieje.,pl_PL
service_point.validation.service_point_uuid_is_not_unique,Punkt usługowy o tym samym uuid już istnieje w żądaniu.,pl_PL
service_point.validation.service_type_key_exists,Typ usługi o tym samym kluczu już istnieje.,pl_PL
service_point.validation.service_type_key_wrong_length,Klucz typu usługi musi mieć długość od %min% do %max% znaków.,pl_PL
service_point.validation.service_type_key_is_not_unique,Typ usługi o tym samym kluczu już istnieje w żądaniu.,pl_PL
service_point.validation.service_type_name_exists,Typ usługi o tej samej nazwie już istnieje.,pl_PL
service_point.validation.service_type_name_wrong_length,Nazwa typu usługi musi mieć długość od %min% do %max% znaków.,pl_PL
service_point.validation.service_type_name_is_not_unique,Typ usługi o tej samej nazwie już istnieje w żądaniu.,pl_PL
service_point.validation.service_type_entity_not_found,Nie znaleziono encji typu usługi.,pl_PL
service_point.validation.service_poinst_service_key_exists,Usługa o tym samym kluczu już istnieje.,pl_PL
service_point.validation.service_key_wrong_length,Klucz usługi musi mieć długość od %min% do %max% znaków.,pl_PL
service_point.validation.service_key_is_not_unique,Usługa o tym samym kluczu już istnieje w żądaniu.,pl_PL
service_point.validation.service_type_relation_already_exists,Usługa z określoną relacją punktu usługowego i typu usługi już istnieje.,pl_PL
service_point.validation.service_type_relation_is_not_unique,Usługa z określoną relacją punktu usługowego i typu usługi już istnieje w żądaniu.,pl_PL
service_point.validation.service_entity_not_found,Nie znaleziono encji usługi.,pl_PL
service_point.validation.service_key_immutability,Klucz usługi jest niezmienny.,pl_PL
service_point.validation.service_type_key_immutability,Klucz typu usługi jest niezmienny.,pl_PL
service_point.validation.service_key_exists,Usługa o tym samym kluczu już istnieje.,pl_PL
service_points_rest_api.error.endpoint_not_found,Nie znaleziono punktu końcowego.,pl_PL
service_points_rest_api.error.service_point_identifier_is_not_specified,Nie podano identyfikatora punktu usługowego.,pl_PL
service_point_widget.search,"Szukaj sklepu, kodu pocztowego lub miasta...",pl_PL
service_point_widget.select_store_action,Wybierz sklep,pl_PL
service_point_widget.no_results,Nic nie znaleziono...,pl_PL
service_point_cart.checkout.validation.error,"Wybrany punkt usługowy ""%uuid%"" jest niedostępny dla sklepu ""%store_name%""",pl_PL
service_point_widget.validation.error.service_point_not_selected,Wybierz punkt usługowy.,pl_PL
service_point_widget.validation.error.billing_address_not_provided,Dodaj adres rozliczeniowy ręcznie.,pl_PL
service_point_widget.select_location_action,Wybierz warsztat usługowy,pl_PL
service_point_widget.change_action,Zmień,pl_PL
service_point_widget.select_your_store_title,Wybierz swój sklep,pl_PL
service_point_widget.search,"Szukaj sklepu, kodu pocztowego lub miasta...",pl_PL
service_point_widget.select_store_action,Wybierz sklep,pl_PL
service_point_widget.no_results,Nic nie znaleziono...,pl_PL
shipment_type.name.shipment_type_delivery,Dostawa,pl_PL
shipment_type.name.shipment_type_pickup,Odbiór osobisty,pl_PL
shipment_type.validation.shipment_type_entity_not_found,Nie znaleziono encji typu dostawy.,pl_PL
shipment_type.validation.shipment_type_key_exists,Typ dostawy o tym samym kluczu już istnieje.,pl_PL
shipment_type.validation.shipment_type_key_is_not_unique,Co najmniej dwa typy dostawy w tym żądaniu mają ten sam klucz.,pl_PL
shipment_type.validation.shipment_type_key_invalid_length,Klucz typu dostawy musi mieć długość od %min% do %max% znaków.,pl_PL
shipment_type.validation.shipment_type_name_invalid_length,Nazwa typu dostawy musi mieć długość od %min% do %max% znaków.,pl_PL
shipment_type.validation.store_does_not_exist,Sklep o nazwie ‘%name%’ nie istnieje.,pl_PL
shipment_types_rest_api.error.shipment_type_not_available,"Wybrany typ dostawy ""%name%"" jest niedostępny.",pl_PL
merchant_product_offer.view_seller,Zobacz sprzedawcę,pl_PL
merchant_product_offer.sold_by,Sprzedawane przez,pl_PL
product-offer.info.product-offer-inactive.removed,Nieaktywna pozycja %sku% została usunięta z Twojego koszyka.,pl_PL
product-offer.info.reference.invalid,Nie znaleziono numeru oferty produktu dla produktu o SKU '%sku%'.,pl_PL
product-offer.message.not-active-or-approved,Oferta produktu nie jest aktywna dla produktu o SKU '%sku%'.,pl_PL
merchant_product_offer_widget.merchant_name,Sprzedawca,pl_PL
self_service_portal.asset.selector.label,Przypisz tę pozycję do zasobu,pl_PL
self_service_portal.asset.selector.button,Wybierz zasób,pl_PL
self_service_portal.asset.modal.header,Przypisz zasób,pl_PL
self_service_portal.asset.item.button,Przypisz,pl_PL
self_service_portal.asset.item.serial,Numer seryjny,pl_PL
self_service_portal.asset.selector.search_placeholder,"Szukaj po nazwie, numerze lub numerze seryjnym",pl_PL
self_service_portal.asset.selector.no_assets_available,Brak dostępnych zasobów,pl_PL
self_service_portal.asset.selector.change,Zmień,pl_PL
self_service_portal.asset.compatibility.compatible,Kompatybilny,pl_PL
self_service_portal.asset.compatibility.not_compatible,Niekompatybilny,pl_PL
cart.shipping,Dostawa,pl_PL
self_service_portal.asset.assigned_asset,Przypisany zasób,pl_PL
self_service_portal.asset.name,Nazwa zasobu,pl_PL
self_service_portal.asset.serial_number,Numer seryjny zasobu,pl_PL
self_service_portal.asset.compatibility,Kompatybilność zasobu,pl_PL
self_service_portal.service.cancellation.error.no_items,Nie podano pozycji zamówienia.,pl_PL
self_service_portal.service.cancel_service,Anuluj usługę,pl_PL
self_service_portal.service.cancellation.success,Usługa została pomyślnie anulowana.,pl_PL
self_service_portal.service.cancellation.error,Nie udało się anulować usługi.,pl_PL
self_service_portal.service.validation.no_order_items_provided,Nie podano pozycji zamówienia.,pl_PL
self_service_portal.service.validation.status_change_failed,Zmiana statusu nie udała się.,pl_PL
permission.name.DownloadCompanyFilesPermissionPlugin,Pobierz plik(i) ,pl_PL
permission.name.ViewCompanyFilesPermissionPlugin,Zobacz pliki firmy,pl_PL
permission.name.ViewCompanyUserFilesPermissionPlugin,Zobacz pliki,pl_PL
permission.name.ViewCompanyBusinessUnitFilesPermissionPlugin,Zobacz pliki jednostki biznesowej,pl_PL
permission.name.CreateSspInquiryPermissionPlugin,Utwórz zapytanie,pl_PL
permission.name.ViewCompanySspInquiryPermissionPlugin,Zobacz zapytania firmy,pl_PL
permission.name.ViewBusinessUnitSspInquiryPermissionPlugin,Zobacz zapytania jednostki biznesowej,pl_PL
permission.name.ViewDashboardPermissionPlugin,Zobacz panel,pl_PL
self_service_portal.inquiry.success.created,Zapytanie zostało pomyślnie wysłane,pl_PL
self_service_portal.inquiry.type.label,Typ,pl_PL
self_service_portal.inquiry.access.denied,Brak dostępu.,pl_PL
self_service_portal.inquiry.success.canceled,Zapytanie zostało anulowane.,pl_PL
self_service_portal.inquiry.cancel,Anuluj zapytanie,pl_PL
self_service_portal.inquiry.create.select_type,Wybierz typ,pl_PL
self_service_portal.inquiry.status.pending,Oczekujące,pl_PL
self_service_portal.inquiry.status.in_review,W trakcie weryfikacji,pl_PL
self_service_portal.inquiry.status.approved,Zatwierdzone,pl_PL
self_service_portal.inquiry.status.rejected,Odrzucone,pl_PL
self_service_portal.inquiry.status.canceled,Anulowane,pl_PL
self_service_portal.inquiry.subject.label,Temat,pl_PL
self_service_portal.inquiry.mail.trans.ssp_inquiry_list_page,Zobacz zapytania,pl_PL
self_service_portal.inquiry.mail.trans.ssp_inquiry_approved.salutation,Witaj %name%,pl_PL
self_service_portal.inquiry.mail.trans.ssp_inquiry_approved.subject,Status Twojego zapytania %reference% został zmieniony.,pl_PL
self_service_portal.inquiry.mail.trans.ssp_inquiry_approved.main_text,Twoje zapytanie %reference% zostało zatwierdzone.,pl_PL
self_service_portal.inquiry.mail.trans.ssp_inquiry_rejected.salutation,Witaj %name%,pl_PL
self_service_portal.inquiry.mail.trans.ssp_inquiry_rejected.subject,Status Twojego zapytania %reference% został zmieniony.,pl_PL
self_service_portal.inquiry.mail.trans.ssp_inquiry_rejected.main_text,Twoje zapytanie %reference% zostało odrzucone.,pl_PL
self_service_portal.inquiry.description.label,Opis,pl_PL
self_service_portal.inquiry.files.label,Przesyłanie pliku,pl_PL
self_service_portal.inquiry.type.general,Ogólne,pl_PL
self_service_portal.inquiry.type.order,Reklamacja zamówienia,pl_PL
customer.account.ssp_inquiries,Zapytania,pl_PL
customer.ssp_inquiries.access_level.placeholder,Wybierz poziom dostępu,pl_PL
customer.ssp_inquiries.search.placeholder,Szukaj po numerze lub opisie,pl_PL
customer.ssp_inquiries.access_level.company_inquiries,Zapytania firmy,pl_PL
customer.ssp_inquiries.search.label,Szukaj,pl_PL
customer.ssp_inquiries.search.placeholder,Szukaj po numerze lub temacie,pl_PL
customer.ssp_inquiries.access_level.label,Poziom dostępu,pl_PL
customer.ssp_inquiries.access_level.my_inquiries,Moje zapytania,pl_PL
customer.self_service_portal.inquiry.create_ssp_inquiry,Utwórz zapytanie,pl_PL
self_service_portal.inquiry.validation.type.invalid,Nieprawidłowy typ zapytania.,pl_PL
self_service_portal.inquiry.list.widget.title,Zapytania,pl_PL
customer.self_service_portal.inquiry.list,Zapytania,pl_PL
self_service_portal.inquiry.file.file_not_found,Nie znaleziono pliku,pl_PL
self_service_portal.inquiry.file.mime_type.error,Nieprawidłowy format pliku.,pl_PL
self_service_portal.inquiry.validation.company_user.not_set,Brak użytkownika firmy.,pl_PL
self_service_portal.inquiry.validation.type.not_set,Brak typu zapytania.,pl_PL
self_service_portal.inquiry.validation.subject.not_set,Brak tematu zapytania.,pl_PL
self_service_portal.inquiry.validation.description.not_set,Brak opisu zapytania.,pl_PL
self_service_portal.inquiry.error.file.format.invalid,Oczekiwana jest tablica plików.,pl_PL
self_service_portal.inquiry.error.file.count.invalid,Nieprawidłowa liczba plików. Maksymalna liczba plików: {{ limit }},pl_PL
self_service_portal.inquiry.error.file.size.invalid,"Nieprawidłowy łączny rozmiar plików. Maksymalny dozwolony rozmiar wszystkich plików to %maxSize%, a przesłano %size%.",pl_PL
self_service_portal.inquiry.error.status_change,Zmiana statusu nie udała się.,pl_PL
self_service_portal.inquiry.submit.button,Wyślij zapytanie,pl_PL
customer.self_service_portal.inquiry.create.button,Utwórz zapytanie,pl_PL
customer.self_service_portal.inquiry.all_ssp_inquiries,Zapytania,pl_PL
customer.self_service_portal.inquiry.list.reference,Numer referencyjny,pl_PL
customer.self_service_portal.inquiry.list.type,Typ,pl_PL
customer.self_service_portal.inquiry.list.subject,Temat,pl_PL
customer.self_service_portal.inquiry.list.owner,Właściciel,pl_PL
customer.self_service_portal.inquiry.list.date_created,Data,pl_PL
customer.self_service_portal.inquiry.list.status,Status,pl_PL
self_service_portal.inquiry.list.filter.type.placeholder,Wybierz typ,pl_PL
self_service_portal.inquiry.list.filter.type.label,Typ,pl_PL
self_service_portal.inquiry.list.filter.status.placeholder,Wybierz status,pl_PL
self_service_portal.inquiry.list.filter.status.label,Status,pl_PL
customer.account.no_ssp_inquiries,Nie masz jeszcze żadnych zapytań.,pl_PL
customer.self_service_portal.inquiry.view_ssp_inquiry,Zobacz,pl_PL
self_service_portal.service.validation.no_order_items_provided,Nie podano pozycji zamówienia.,pl_PL
self_service_portal.service.validation.order_not_found,Nie znaleziono zamówienia o ID %id%.,pl_PL
self_service_portal.service.validation.no_payment_methods_found,Nie znaleziono metod płatności dla tego zamówienia.,pl_PL
self_service_portal.service.list.search_placeholder,Szukaj,pl_PL
self_service_portal.service.list.search_button,Szukaj,pl_PL
self_service_portal.service.list.title,Usługi,pl_PL
self_service_portal.service.list.order_reference,Numer zamówienia,pl_PL
self_service_portal.service.list.product_name,Nazwa usługi,pl_PL
self_service_portal.service.list.service_sku,SKU,pl_PL
self_service_portal.service.list.scheduled_at,Godzina i data,pl_PL
self_service_portal.service.list.created_at,Data utworzenia,pl_PL
self_service_portal.service.list.empty,Nie masz jeszcze żadnych usług.,pl_PL
self_service_portal.service.list.widget.title,Usługi,pl_PL
self_service_portal.service.list.state,Województwo,pl_PL
self_service_portal.service.list.reset_button,Zresetuj,pl_PL
self_service_portal.service.list.my_services,Moje usługi,pl_PL
self_service_portal.service.list.business_unit_services,Usługi jednostki biznesowej,pl_PL
self_service_portal.service.list.company_services,Usługi firmy,pl_PL
self_service_portal.service.update_scheduled_time,Zmień zaplanowany termin,pl_PL
self_service_portal.service.update_scheduled_time.service.sku,SKU,pl_PL
self_service_portal.service.update_scheduled_time.service.name,Nazwa,pl_PL
self_service_portal.service.update_scheduled_time.service.quantity,Ilość,pl_PL
self_service_portal.service.update_scheduled_time.service.state,Województwo,pl_PL
self_service_portal.service.update_scheduled_time.title,Zaktualizuj zaplanowany termin usługi,pl_PL
self_service_portal.service.update_scheduled_time.success,Pozycja zamówienia została przeniesiona na nowy termin.,pl_PL
self_service_portal.service.update_scheduled_time.order_item_details,Szczegóły pozycji zamówienia,pl_PL
self_service_portal.service.update_scheduled_time.button.save,Zapisz,pl_PL
self_service_portal.service.update_scheduled_time.button.cancel,Anuluj,pl_PL
self_service_portal.service.update_scheduled_time.error.order_item_not_found,Nie znaleziono pozycji zamówienia o uuid %uuid%.,pl_PL
self_service_portal.service.list.field.business_unit,Poziom dostępu,pl_PL
self_service_portal.service.list.button.view,Zobacz,pl_PL
self_service_portal.company_file.table.header.file_reference,Numer referencyjny,pl_PL
self_service_portal.company_file.table.header.file_name,Nazwa pliku,pl_PL
self_service_portal.company_file.table.header.file_type,Format pliku,pl_PL
self_service_portal.company_file.table.header.file_created_at,Data dodania,pl_PL
self_service_portal.company_file.table.header.file_size,Rozmiar,pl_PL
self_service_portal.company_file.table.header.actions,Akcje,pl_PL
self_service_portal.company_file.table.actions.download,Pobierz,pl_PL
self_service_portal.company_file,Pliki,pl_PL
self_service_portal.company_file.view.empty,Nie masz jeszcze żadnych plików.,pl_PL
self_service_portal.company_file.file_search_filter_form.field.type.placeholder,Wybierz typ,pl_PL
self_service_portal.company_file.file_search_filter_form.field.type.label,Typ,pl_PL
self_service_portal.company_file.file_search_filter_form.field.date_from.label,Data od,pl_PL
self_service_portal.company_file.file_search_filter_form.field.date_to.label,Data do,pl_PL
self_service_portal.company_file.file_search_filter_form.field.access_level.placeholder,Wybierz poziom dostępu,pl_PL
self_service_portal.company_file.file_search_filter_form.field.access_level.label,Poziom dostępu,pl_PL
self_service_portal.company_file.file_search_filter_form.field.search.label,Szukaj,pl_PL
self_service_portal.company_file.file_search_filter_form.field.reset_all.label,Zresetuj wszystko,pl_PL
self_service_portal.company_file.file_search_filter_form.label.active_filters,Aktywne filtry:,pl_PL
self_service_portal.company_file.file_search_filter_form.field.type.company,Pliki firmy,pl_PL
self_service_portal.company_file.file_search_filter_form.field.type.company_user,Pliki,pl_PL
self_service_portal.company_file.file_search_filter_form.field.type.company_business_unit,Pliki jednostki biznesowej,pl_PL
customer.ssp_inquiries.date_from,Data od,pl_PL
customer.ssp_inquiries.date_to,Data do,pl_PL
customer.account.ssp_inquiry.details,Zapytanie,pl_PL
customer.ssp_inquiry.details.reference,Numer referencyjny,pl_PL
customer.ssp_inquiry.details.date,Data,pl_PL
customer.ssp_inquiry.details.status,Status,pl_PL
customer.ssp_inquiry.details,Szczegóły zapytania,pl_PL
customer.ssp_inquiry.details.type,Typ,pl_PL
customer.ssp_inquiry.details.subject,Temat,pl_PL
customer.ssp_inquiry.details.description,Opis,pl_PL
customer.ssp_inquiry.owner,Właściciel,pl_PL
customer.ssp_inquiry.details.first_name,Imię,pl_PL
customer.ssp_inquiry.details.last_name,Nazwisko,pl_PL
customer.ssp_inquiry.details.email,E-mail,pl_PL
customer.ssp_inquiry.details.company,Firma / Jednostka biznesowa,pl_PL
customer.ssp_inquiry.details.file.name,Nazwa pliku,pl_PL
customer.ssp_inquiry.details.file.size,Rozmiar,pl_PL
customer.ssp_inquiry.details.file.extension,Typ,pl_PL
customer.ssp_inquiry.details.file.download,Pobierz,pl_PL
ssp_inquiry.file.unavailable,Plik jest niedostępny,pl_PL
customer.ssp_inquiry.details.files,Pliki,pl_PL
ssp_inquiry.order.create_ssp_inquiry,Zapytanie,pl_PL
ssp_inquiry.order_reference.label,Numer zamówienia,pl_PL
customer.ssp_inquiry.details.order_reference,Numer zamówienia,pl_PL
ssp_inquiry.error.company_user_not_found,Nie znaleziono użytkownika firmy.,pl_PL
ssp_inquiry.type.general-question,Pytanie ogólne,pl_PL
ssp_inquiry.type.general-ssp_inquiry,Zapytanie ogólne,pl_PL
ssp_dashboard.index.widget.title,Panel,pl_PL
ssp_dashboard.general.view_all,Zobacz wszystko,pl_PL
ssp_dashboard.general.welcome,"Witaj, %name%",pl_PL
ssp_dashboard.overview.title,Mój przegląd,pl_PL
ssp_dashboard.general.ssp_assets,Zasoby,pl_PL
ssp_dashboard.general.inquiries,Oczekujące zapytania,pl_PL
ssp_dashboard.general.services,Zaplanowane usługi,pl_PL
ssp_dashboard.representatives.title,Przedstawiciele serwisu,pl_PL
ssp_dashboard.general.no_data,Nie ma jeszcze żadnych danych,pl_PL
ssp_dashboard.general.news,Aktualności i wydarzenia,pl_PL
dashboard.access.denied,Brak dostępu.,pl_PL
customer.account.files,Pliki,pl_PL
customer.account.no_files,Brak plików,pl_PL
customer.account.no_ssp_booked_services,Nie masz jeszcze zarezerwowanych usług.,pl_PL
dashboard.overview.not_applicable,nd.,pl_PL
product.filter.product-abstract-types,Typy produktów abstrakcyjnych,pl_PL
self_service_portal.asset.access.denied,Brak dostępu.,pl_PL
self_service_portal.asset.access.status.restricted,Dostęp ograniczony.,pl_PL
self_service_portal.service.checkout.item_count,Liczba pozycji,pl_PL
ssp-service-management.info.service-without-shipment-type.removed,Pozycja usługowa %sku% bez typu wysyłki została usunięta,pl_PL
product.filter.product-class-names,Klasa produktu,pl_PL
customer.account.ssp_services,Usługi,pl_PL
customer.account.no_ssp_services,W tej chwili nie ma żadnych usług,pl_PL
customer.ssp_service.order.reference,Numer zamówienia,pl_PL
customer.ssp_service.customer,Klient,pl_PL
customer.ssp_service.company,Firma,pl_PL
customer.ssp_service.service,Usługa,pl_PL
customer.ssp_service.created_at,Data utworzenia,pl_PL
customer.ssp_service.status,Status,pl_PL
customer.ssp_service.scheduled_at,Godzina i data,pl_PL
customer.ssp_service.actions,Akcje,pl_PL
customer.ssp_service.view_ssp_service,Zobacz,pl_PL
ssp_inquiry.mail.trans.ssp_inquiry_approved.main_text,Twoje zapytanie %reference% zostało zatwierdzone.,pl_PL
ssp_inquiry.mail.trans.ssp_inquiry_list_page,Zobacz zapytania,pl_PL
ssp_asset.validation.cannot_delete_own_assignment,Nie możesz usunąć własnego przypisania.,pl_PL
permission.name.DownloadCompanyFilesPermissionPlugin,Pobierz plik(i) ,pl_PL
permission.name.ViewCompanyFilesPermissionPlugin,Zobacz pliki firmy,pl_PL
permission.name.ViewCompanyUserFilesPermissionPlugin,Zobacz moje pliki,pl_PL
permission.name.ViewCompanyBusinessUnitFilesPermissionPlugin,Zobacz pliki jednostki biznesowej,pl_PL
permission.name.CreateSspInquiryPermissionPlugin,Utwórz zapytanie,pl_PL
permission.name.ViewCompanySspInquiryPermissionPlugin,Zobacz zapytania firmy,pl_PL
permission.name.ViewBusinessUnitSspInquiryPermissionPlugin,Zobacz zapytania jednostki biznesowej,pl_PL
permission.name.ViewDashboardPermissionPlugin,Zobacz panel,pl_PL
permission.name.ViewCompanySspAssetPermissionPlugin,Zobacz zasoby firmy,pl_PL
permission.name.ViewBusinessUnitSspAssetPermissionPlugin,Zobacz zasoby jednostki biznesowej,pl_PL
permission.name.CreateSspAssetPermissionPlugin,Utwórz zasoby,pl_PL
permission.name.UpdateSspAssetPermissionPlugin,Zaktualizuj zasoby,pl_PL
permission.name.UnassignSspAssetPermissionPlugin,Usuń przypisanie zasobów SSP jednostki biznesowej,pl_PL
ssp_dashboard.overview.not_applicable,nd.,pl_PL
self_service_portal.asset.form.image.description,Maksymalnie do %size%. Dozwolone formaty plików %format%,pl_PL
self_service_portal.asset.validation.name.not_set,Należy podać nazwę zasobu,pl_PL
self_service_portal.asset.validation.business_unit.not_set,Należy podać jednostkę biznesową,pl_PL
self_service_portal.asset.validation.company_business_unit.not_set,Należy podać jednostkę biznesową firmy,pl_PL
self_service_portal.asset.validation.assets_not_provided,Nie podano zasobów,pl_PL
self_service_portal.asset.validation.id_not_provided,Nie podano identyfikatora zasobu,pl_PL
self_service_portal.asset.validation.not_found,Nie znaleziono zasobu,pl_PL
self_service_portal.asset.list.widget.title,Zasoby,pl_PL
self_service_portal.asset.create.title,Utwórz zasób,pl_PL
self_service_portal.asset.list.title,Zasoby,pl_PL
self_service_portal.asset.submit.button,Zapisz,pl_PL
self_service_portal.asset.success.created,Zasób został pomyślnie utworzony,pl_PL
self_service_portal.asset.error.create,Nie udało się utworzyć zasobu,pl_PL
self_service_portal.asset.form.name,Nazwa,pl_PL
self_service_portal.asset.form.serial_number,Numer seryjny,pl_PL
self_service_portal.asset.form.note,Notatka,pl_PL
self_service_portal.asset.form.image,Zdjęcie,pl_PL
self_service_portal.asset.form.image.mime_type_error,Nieprawidłowy format pliku. Dozwolone formaty plików: {{ types }},pl_PL
self_service_portal.asset.form.external_image_url,Zewnętrzny adres URL zdjęcia,pl_PL
self_service_portal.asset.form.external_image_url.note,"Uwaga: jeśli żadne zdjęcie nie zostanie przesłane lokalnie, zasób użyje zdjęcia z podanego adresu URL.",pl_PL
self_service_portal.asset.update.title,Edytuj zasób,pl_PL
self_service_portal.asset.details.reference,Numer zasobu,pl_PL
self_service_portal.asset.cancel.button,Anuluj,pl_PL
self_service_portal.asset.details.created_date,Data dodania,pl_PL
self_service_portal.asset.details.owner,Właściciel jednostki biznesowej,pl_PL
self_service_portal.asset.details.confirm_delete_title,Potwierdź usunięcie,pl_PL
self_service_portal.asset.details.confirm_delete_body,Czy na pewno chcesz usunąć zdjęcie?,pl_PL
self_service_portal.asset.success.updated,Zasób został pomyślnie zaktualizowany,pl_PL
self_service_portal.asset.image.requirements,Wymagania dotyczące przesyłanego zdjęcia,pl_PL
self_service_portal.asset.image.upload,Wgraj zdjęcie,pl_PL
self_service_portal.asset.details_page.search_service,Szukaj usług,pl_PL
self_service_portal.asset.details_page.name,Nazwa,pl_PL
self_service_portal.asset.details_page.serial_number,Numer seryjny,pl_PL
self_service_portal.asset.details_page.note,Notatka,pl_PL
self_service_portal.asset.details_page.reference,Numer referencyjny,pl_PL
self_service_portal.asset.details_page.confirm_unassign_title,Potwierdź usunięcie,pl_PL
self_service_portal.asset.details_page.confirm_unassign_body,Usuń przypisanie tego zasobu do jednostki biznesowej. Czy chcesz kontynuować?,pl_PL
self_service_portal.asset.details_page.confirm_unassign_in_review,Zasób jest w trakcie weryfikacji. Możesz go usunąć po zatwierdzeniu.,pl_PL
self_service_portal.asset.details_page.unassign,Usuń przypisanie,pl_PL
self_service_portal.inquiry.type.ssp_asset,Zasób,pl_PL
customer.self_service_portal.inquiry.details.ssp_asset_reference,Numer zasobu,pl_PL
customer.self_service_portal.inquiry.ssp_asset.details,Szczegóły zasobu,pl_PL
customer.self_service_portal.inquiry.details.ssp_asset_not_available,Zasób niedostępny,pl_PL
self_service_portal.asset.error.reference_not_found,Nie znaleziono numeru zasobu,pl_PL
self_service_portal.asset.error.company_user_not_found,Nie znaleziono użytkownika firmy,pl_PL
customer.self_service_portal.inquiry.create.button,Utwórz zapytanie,pl_PL
self_service_portal.inquiry.ssp_asset_reference.label,Numer zasobu,pl_PL
customer.self_service_portal.inquiry.details.ssp_asset_name,Nazwa zasobu,pl_PL
customer.account.ssp_assets,Moje zasoby,pl_PL
customer.account.ssp_asset,Zasób,pl_PL
customer.ssp_asset.list.reference,Numer referencyjny,pl_PL
customer.ssp_asset.list.name,Nazwa zasobu,pl_PL
customer.ssp_asset.list.serial_number,Numer seryjny,pl_PL
customer.ssp_asset.list.date_added,Data dodania,pl_PL
customer.ssp_asset.view_ssp_asset,Zobacz,pl_PL
customer.ssp_asset.create.button,Utwórz zasób,pl_PL
customer.account.no_ssp_assets,Nie masz jeszcze żadnych zasobów.,pl_PL
company.error.company_user_not_found,Nie znaleziono użytkownika firmy,pl_PL
customer.ssp_asset.list.business_unit,Jednostka biznesowa,pl_PL
customer.ssp_asset.list.image,Zdjęcie,pl_PL
self_service_portal.asset.details_page.created_date,Data dodania,pl_PL
self_service_portal.asset.details_page.owner,Właściciel jednostki biznesowej,pl_PL
self_service_portal.asset.details_page.undefined,Nieokreślone,pl_PL
self_service_portal.asset.success.business_unit_relation_updated,Przypisanie jednostki biznesowej do zasobu zostało pomyślnie usunięte,pl_PL
self_service_portal.asset.details_page.status,Status,pl_PL
self_service_portal.asset.details.status,Status,pl_PL
self_service_portal.asset.status.pending,Oczekujące,pl_PL
self_service_portal.asset.status.approved,Zatwierdzone,pl_PL
self_service_portal.asset.status.in_review,W trakcie weryfikacji,pl_PL
self_service_portal.asset.status.declined,Odrzucone,pl_PL
customer.ssp_asset.list.business_unit,Właściciel jednostki biznesowej,pl_PL
self_service_portal.asset.information.assigned_bu,Przypisane jednostki biznesowe,pl_PL
customer.ssp_asset.filter.scope,Poziom dostępu,pl_PL
customer.ssp_asset.filter.scope.placeholder,Wybierz poziom dostępu,pl_PL
customer.ssp_asset.filter_by_business_unit,Zasoby mojej jednostki biznesowej,pl_PL
customer.ssp_asset.filter_by_company,Zasoby firmy,pl_PL
self_service_portal.asset.error.cannot_unassign_own_business_unit,Nie możesz usunąć przypisania własnej jednostki biznesowej do zasobu,pl_PL
self_service_portal.search_filter_form.label.active_filters,Aktywne filtry:,pl_PL
self_service_portal.search_filter_form.field.reset_all.label,Zresetuj wszystko,pl_PL
general.fileUpload.upload,Wgraj,pl_PL
self_service_portal.service.product.no_shipment_types_available,Brak dostępnych typów wysyłki dla tego produktu.,pl_PL
self_service_portal.service.product.shipment_types,Typy wysyłki,pl_PL
self_service_portal.service.product.select_service_point,Wybierz punkt usługowy,pl_PL
self_service_portal.service.product.service_point_required,Dla tego produktu wymagany jest punkt usługowy,pl_PL
self_service_portal.service.cart_item.service_point.name,Punkt usługowy,pl_PL
self_service_portal.service.product.service_date_time,Wybierz preferowaną datę i przedział godzinowy,pl_PL
self_service_portal.service.product.label.service_date_time,Data i godzina usługi,pl_PL
product.filter.product-abstract-types,Typy produktów abstrakcyjnych,pl_PL
self_service_portal.asset.access.denied,Brak dostępu.,pl_PL
self_service_portal.asset.access.status.restricted,Dostęp ograniczony.,pl_PL
self_service_portal.service.checkout.item_count,Liczba pozycji,pl_PL
ssp-service-management.info.service-without-shipment-type.removed,Pozycja usługowa %sku% bez typu wysyłki została usunięta,pl_PL
self_service_portal.service.cart_item.scheduled_at,Data i godzina usługi,pl_PL
self_service_portal.customer_navigation.title,Samoobsługa,pl_PL
customer.customer_navigation.title,Konto i zakupy,pl_PL
forms.apply-btn,Zastosuj,pl_PL
customer.account.button.filters,Filtry,pl_PL
